CustomerID,Age,Gender,City,Postcode,IncomeBand,CreditScore,PolicyStatus,Beneficiary
CUST00349,40,Female,Belfast,B68 6MK,<£15k,774,Active,Spouse
CUST00350,32,Female,Glasgow,LS15 1XF,<£15k,828,Active,Spouse
CUST00351,54,Male,Edinburgh,CF50 9DI,<£15k,724,Active,Spouse
CUST00352,45,Female,Glasgow,EH28 5WP,£25–40k,691,Active,Spouse
CUST00353,36,Female,Leeds,M18 2OF,£25–40k,617,Active,Spouse
CUST00354,32,Male,Edinburgh,M88 6VL,£40–60k,798,Active,Spouse
CUST00355,53,Male,Manchester,CF70 5JF,<£15k,797,Active,Spouse
CUST00356,36,Male,Birmingham,L66 4DG,£15–25k,639,Active,Spouse
CUST00357,45,Male,Birmingham,LS64 1LR,£40–60k,653,Active,Spouse
CUST00358,48,Female,Belfast,L60 9ET,£40–60k,606,Active,Spouse
CUST00359,18,Male,Manchester,M40 7WX,£40–60k,722,Active,Spouse
CUST00360,70,Male,Edinburgh,CF53 7SC,<£15k,725,Active,Spouse
CUST00361,53,Male,Birmingham,L83 2OO,£40–60k,704,Active,Spouse
CUST00362,47,Male,Cardiff,L17 9US,£25–40k,615,Active,Spouse
CUST00363,33,Female,Birmingham,B56 9BD,£40–60k,774,Active,Spouse
CUST00364,28,Other,Cardiff,B39 3FK,>£60k,681,Active,Spouse
CUST00365,63,Female,Leeds,L67 5CI,£25–40k,708,Active,Spouse
CUST00366,47,Male,Leeds,CF36 3UJ,£40–60k,681,Active,Spouse
CUST00367,55,Male,Belfast,CF12 9UF,£15–25k,757,Active,Spouse
CUST00368,33,Male,Belfast,BT20 3VT,>£60k,620,Active,Spouse
CUST00369,18,Male,Belfast,L73 1AC,£25–40k,730,Active,Spouse
CUST00370,50,Female,London,BT34 4YS,£25–40k,849,Active,Spouse
CUST00371,46,Male,Bristol,BT82 1PU,>£60k,694,Active,Spouse
CUST00372,49,Female,Cardiff,G83 5PH,£15–25k,719,Active,Spouse
CUST00373,42,Male,Bristol,G59 2WB,£40–60k,654,Active,Spouse
CUST00374,45,Female,Birmingham,EH54 8OG,£40–60k,699,Active,Spouse
CUST00375,44,Female,Liverpool,BT19 6WK,£40–60k,749,Active,Spouse
CUST00376,45,Male,Liverpool,BS17 6QR,<£15k,621,Active,Spouse
CUST00377,35,Male,Manchester,L31 8DI,<£15k,688,Active,Spouse
CUST00378,45,Female,Edinburgh,LS19 2BJ,£25–40k,731,Active,Spouse
CUST00379,45,Male,Bristol,BT54 4FK,<£15k,581,Active,Spouse
CUST00380,26,Female,Belfast,L25 3PQ,£40–60k,735,Active,Spouse
CUST00381,41,Male,Edinburgh,EH40 8AC,>£60k,789,Active,Spouse
CUST00382,47,Female,Bristol,CF59 4GS,£15–25k,679,Active,Spouse
CUST00383,35,Female,Liverpool,SW7 5PT,<£15k,681,Active,Spouse
CUST00384,47,Female,Edinburgh,G69 1DN,£25–40k,700,Active,Spouse
CUST00385,59,Female,Birmingham,G94 6YM,£25–40k,610,Active,Spouse
CUST00386,24,Male,Liverpool,SW52 1SR,£25–40k,686,Active,Spouse
CUST00387,53,Female,Leeds,L71 5CM,<£15k,745,Active,Spouse
CUST00388,36,Male,Cardiff,EH98 9IT,£15–25k,544,Active,Spouse
CUST00389,36,Female,Belfast,M17 2ML,£15–25k,723,Active,Spouse
CUST00390,44,Male,Liverpool,CF47 3GT,£25–40k,734,Active,Spouse
CUST00391,62,Male,Cardiff,BS65 1BB,£25–40k,690,Active,Spouse
CUST00392,38,Female,Birmingham,L61 9OE,£25–40k,646,Active,Spouse
CUST00393,24,Male,Belfast,CF18 6TK,£40–60k,603,Active,Spouse
CUST00394,34,Female,Birmingham,BS79 5SK,£25–40k,762,Active,Spouse
CUST00395,55,Male,Cardiff,CF69 8WS,>£60k,670,Active,Spouse
CUST00396,77,Female,Glasgow,EH3 6KV,>£60k,663,Active,Spouse
CUST00397,64,Male,Manchester,BS75 5ZX,£25–40k,793,Active,Spouse
CUST00398,51,Female,London,BT61 5UZ,£40–60k,659,Active,Spouse
CUST00399,39,Male,Belfast,BT30 1SP,<£15k,711,Active,Spouse
CUST00400,24,Male,Birmingham,CF81 7EV,£40–60k,641,Active,Spouse
CUST00401,29,Male,Leeds,SW74 2GA,<£15k,732,Active,Spouse
CUST00402,62,Male,Edinburgh,L54 3NW,<£15k,743,Active,Spouse
CUST00403,59,Female,Leeds,BS65 8XX,£15–25k,654,Active,Spouse
CUST00404,40,Female,London,B67 4RK,£40–60k,684,Active,Spouse
CUST00405,51,Male,Edinburgh,CF49 6FO,>£60k,829,Active,Spouse
CUST00406,35,Female,Cardiff,L70 6VY,£25–40k,755,Active,Spouse
CUST00407,67,Female,Glasgow,BT62 4HI,£40–60k,730,Active,Spouse
CUST00408,39,Female,Cardiff,G29 5YJ,£15–25k,649,Active,Spouse
CUST00409,29,Male,Leeds,EH41 8LR,£25–40k,582,Active,Spouse
CUST00410,41,Female,Glasgow,G16 9MM,£25–40k,683,Active,Spouse
CUST00411,57,Female,Liverpool,B38 1JW,£40–60k,665,Active,Spouse
CUST00412,42,Female,Manchester,L57 5XP,£25–40k,716,Active,Spouse
CUST00413,52,Female,Leeds,LS69 5RW,£40–60k,744,Active,Spouse
CUST00414,47,Female,Glasgow,B14 4HB,>£60k,622,Active,Spouse
CUST00415,50,Female,Cardiff,LS82 4BD,£15–25k,660,Active,Spouse
CUST00416,63,Female,Bristol,L92 8DV,£25–40k,701,Active,Spouse
CUST00417,48,Male,Birmingham,SW71 3NU,£25–40k,850,Active,Spouse
CUST00418,56,Female,Edinburgh,EH84 4YJ,£40–60k,722,Active,Spouse
CUST00419,42,Male,Liverpool,G83 1YC,£15–25k,626,Active,Spouse
CUST00420,41,Female,Belfast,LS69 1FN,£15–25k,648,Active,Spouse
CUST00421,70,Female,Birmingham,SW51 8FX,<£15k,723,Active,Spouse
CUST00422,62,Female,Glasgow,SW2 5ST,<£15k,663,Active,Spouse
CUST00423,33,Female,Manchester,L37 8UR,£15–25k,738,Active,Spouse
CUST00424,31,Male,Cardiff,EH18 9OI,>£60k,673,Active,Spouse
CUST00425,70,Female,Leeds,M43 3XO,£25–40k,676,Active,Spouse
CUST00426,23,Female,Glasgow,B2 6ZJ,<£15k,594,Active,Spouse
CUST00427,22,Female,Belfast,LS23 7NQ,<£15k,775,Active,Spouse
CUST00428,36,Female,Liverpool,M52 2FE,<£15k,850,Active,Spouse
CUST00429,68,Female,Edinburgh,L32 1IM,£25–40k,820,Active,Spouse
CUST00430,60,Male,Leeds,EH97 5KJ,£40–60k,735,Active,Spouse
CUST00431,32,Male,Belfast,BT2 5UL,£15–25k,699,Active,Spouse
CUST00432,55,Female,Leeds,SW86 2OJ,£25–40k,757,Active,Spouse
CUST00433,27,Male,Birmingham,BS88 9WY,£25–40k,688,Active,Spouse
CUST00434,43,Female,Glasgow,M82 5LT,£40–60k,692,Active,Spouse
CUST00435,29,Female,Leeds,LS18 8EO,£40–60k,811,Active,Spouse
CUST00436,41,Female,Belfast,L54 9PY,£15–25k,642,Active,Spouse
CUST00437,73,Male,Cardiff,LS98 4VY,£15–25k,792,Active,Spouse
CUST00438,47,Male,Belfast,M68 8QW,>£60k,593,Active,Spouse
CUST00439,38,Female,Liverpool,M73 2BR,£40–60k,604,Active,Spouse
CUST00440,52,Male,Cardiff,LS74 9EF,£25–40k,668,Active,Spouse
CUST00441,44,Male,Liverpool,CF57 2VG,£40–60k,806,Active,Spouse
CUST00442,35,Female,Belfast,EH12 9OZ,<£15k,728,Active,Spouse
CUST00443,56,Female,London,EH17 9NO,<£15k,773,Active,Spouse
CUST00444,43,Male,Belfast,SW72 8VZ,£15–25k,687,Active,Spouse
CUST00445,41,Male,Glasgow,SW51 5AX,£40–60k,722,Active,Spouse
CUST00446,67,Male,Leeds,BT10 1NL,£25–40k,683,Active,Spouse
CUST00447,18,Male,Manchester,CF8 2PB,>£60k,753,Active,Spouse
CUST00448,46,Female,Glasgow,BS24 3YU,<£15k,730,Active,Spouse
CUST00449,21,Female,Bristol,L49 8MM,>£60k,668,Active,Spouse
CUST00450,56,Male,Manchester,CF18 6DF,£25–40k,624,Active,Spouse
CUST00451,51,Female,Cardiff,BS68 3XH,£15–25k,697,Active,Spouse
CUST00452,33,Female,London,SW39 8VX,£25–40k,651,Active,Spouse
CUST00453,29,Female,Cardiff,BS69 7HH,£40–60k,703,Active,Spouse
CUST00454,47,Female,Edinburgh,L20 5GX,<£15k,677,Active,Spouse
CUST00455,28,Male,Manchester,SW85 7TY,>£60k,524,Active,Spouse
CUST00456,51,Male,London,LS27 2DT,£25–40k,754,Active,Spouse
CUST00457,54,Male,London,EH77 1HX,£25–40k,823,Active,Spouse
CUST00458,42,Male,London,BS57 4RG,£40–60k,782,Active,Spouse
CUST00459,35,Male,London,B65 5HX,£15–25k,652,Active,Spouse
CUST00460,46,Male,Belfast,L74 6HJ,>£60k,797,Active,Spouse
CUST00461,40,Female,Birmingham,CF29 7JI,£40–60k,606,Active,Spouse
CUST00462,58,Female,London,CF76 3UV,£25–40k,695,Active,Spouse
CUST00463,49,Female,Bristol,CF64 1LU,£15–25k,654,Active,Spouse
CUST00464,46,Male,Bristol,CF41 7NE,£40–60k,613,Active,Spouse
CUST00465,73,Female,Glasgow,BS24 9PH,£15–25k,764,Active,Spouse
CUST00466,46,Male,Leeds,G91 3ZO,£40–60k,751,Active,Spouse
CUST00467,35,Female,London,CF53 7RQ,>£60k,761,Active,Spouse
CUST00468,39,Male,Birmingham,BS32 5GK,>£60k,675,Active,Spouse
CUST00469,30,Male,Manchester,EH48 2RX,£25–40k,725,Active,Spouse
CUST00470,45,Female,Leeds,SW35 7VT,£25–40k,784,Active,Spouse
CUST00471,29,Female,Belfast,SW10 4ZY,£25–40k,725,Active,Spouse
CUST00472,62,Female,Belfast,CF28 8GK,>£60k,850,Active,Spouse
CUST00473,47,Male,Glasgow,SW28 4XD,>£60k,678,Active,Spouse
CUST00474,47,Female,Edinburgh,LS90 4MH,£15–25k,779,Active,Spouse
CUST00475,64,Male,Cardiff,L37 7OR,£15–25k,692,Active,Spouse
CUST00476,64,Male,Liverpool,G34 6QP,<£15k,698,Active,Spouse
CUST00477,57,Male,Edinburgh,M93 8YK,£15–25k,732,Active,Spouse
CUST00478,39,Male,Leeds,L41 7BS,£40–60k,644,Active,Spouse
CUST00479,63,Male,Leeds,B3 5RS,£40–60k,791,Active,Spouse
CUST00480,51,Female,Belfast,BS38 3GK,<£15k,698,Active,Spouse
CUST00481,27,Female,Leeds,BS73 4PR,<£15k,771,Active,Spouse
CUST00482,49,Male,Liverpool,G98 8XU,£40–60k,684,Active,Spouse
CUST00483,58,Female,Edinburgh,EH22 6FE,£25–40k,619,Active,Spouse
CUST00484,29,Male,Cardiff,EH24 9UB,£15–25k,659,Active,Spouse
CUST00485,52,Female,Cardiff,SW10 1YA,£40–60k,710,Active,Spouse
CUST00486,54,Male,Bristol,B81 4CW,>£60k,766,Active,Spouse
CUST00487,55,Male,Birmingham,SW28 9OL,£25–40k,813,Active,Spouse
CUST00488,61,Female,London,BT82 8VP,£15–25k,692,Active,Spouse
CUST00489,36,Female,London,SW69 9NA,>£60k,694,Active,Spouse
CUST00490,55,Male,London,CF93 5RJ,>£60k,673,Active,Spouse
CUST00491,56,Male,London,CF90 7ZF,>£60k,736,Active,Spouse
CUST00492,30,Female,Manchester,M68 3HG,£15–25k,765,Active,Spouse
CUST00493,50,Male,Belfast,CF33 6IZ,£15–25k,810,Active,Spouse
CUST00494,44,Male,Bristol,M48 7OS,£25–40k,681,Active,Spouse
CUST00495,29,Female,Leeds,LS39 2UU,<£15k,635,Active,Spouse
CUST00496,59,Female,London,M52 7MR,<£15k,802,Active,Spouse
CUST00497,43,Female,Edinburgh,SW82 1WF,<£15k,689,Active,Spouse
CUST00498,46,Male,Manchester,EH56 6SD,£40–60k,769,Active,Spouse
CUST00499,31,Male,Cardiff,SW30 4WS,>£60k,714,Active,Spouse
CUST00500,59,Female,Edinburgh,G6 2VI,£25–40k,730,Active,Spouse
CUST00501,18,Male,Cardiff,BT85 1FK,£25–40k,740,Active,Spouse
CUST00502,52,Female,London,LS76 3YW,£25–40k,782,Active,Spouse
CUST00503,69,Female,Bristol,M39 3SH,£40–60k,778,Active,Spouse
CUST00504,46,Male,Belfast,BS87 9KM,£15–25k,603,Active,Spouse
CUST00505,77,Female,Birmingham,M65 6BD,£25–40k,689,Active,Spouse
CUST00506,45,Female,Bristol,LS10 6TY,<£15k,801,Active,Spouse
CUST00507,33,Male,Belfast,BT51 6AU,<£15k,620,Active,Spouse
CUST00508,38,Female,Glasgow,EH63 4LR,£15–25k,658,Active,Spouse
CUST00509,23,Female,Bristol,BS24 7CY,£15–25k,695,Active,Spouse
CUST00510,46,Male,Belfast,G32 2CI,<£15k,612,Active,Spouse
CUST00511,40,Female,Birmingham,BS92 3XM,£25–40k,654,Active,Spouse
CUST00512,18,Female,Liverpool,L14 2AJ,£15–25k,706,Active,Spouse
CUST00513,48,Male,Edinburgh,L98 5DE,£15–25k,654,Active,Spouse
CUST00514,61,Female,Manchester,B56 8RR,£40–60k,701,Active,Spouse
CUST00515,34,Male,Cardiff,BS14 1CL,£25–40k,609,Active,Spouse
CUST00516,49,Female,Cardiff,M77 6MA,£15–25k,730,Active,Spouse
CUST00517,37,Male,Glasgow,BS50 2XR,<£15k,708,Active,Spouse
CUST00518,69,Male,Leeds,BT67 3VM,£15–25k,753,Active,Spouse
CUST00519,18,Male,Birmingham,B35 5IP,£25–40k,656,Active,Spouse
CUST00520,43,Male,Birmingham,M22 7IN,£15–25k,704,Active,Spouse
CUST00521,47,Female,Glasgow,EH10 6IH,£15–25k,726,Active,Spouse
CUST00522,43,Female,Edinburgh,BT79 4OD,>£60k,701,Active,Spouse
CUST00523,59,Female,Birmingham,G1 7KT,<£15k,717,Active,Spouse
CUST00524,27,Male,Bristol,L57 6NU,£25–40k,706,Active,Spouse
CUST00525,43,Female,Belfast,B39 6TW,<£15k,587,Active,Spouse
CUST00526,47,Male,Leeds,EH41 3MK,£40–60k,638,Active,Spouse
CUST00527,59,Female,Glasgow,EH74 4KM,£25–40k,725,Active,Spouse
CUST00528,27,Male,Glasgow,BS47 2SG,£40–60k,755,Active,Spouse
CUST00529,65,Female,Belfast,CF24 9AX,>£60k,684,Active,Spouse
CUST00530,42,Male,Edinburgh,LS57 5WC,£25–40k,748,Active,Spouse
CUST00531,64,Female,Bristol,EH18 5HI,£40–60k,600,Active,Spouse
CUST00532,28,Male,Birmingham,BS49 2OT,<£15k,675,Active,Spouse
CUST00533,40,Male,Edinburgh,BT52 9QW,<£15k,746,Active,Spouse
CUST00534,64,Male,Bristol,CF5 6WZ,<£15k,783,Active,Spouse
CUST00535,19,Female,Cardiff,BT82 2DY,£25–40k,651,Active,Spouse
CUST00536,26,Female,Leeds,L22 1SU,£25–40k,664,Active,Spouse
CUST00537,32,Male,Bristol,L56 2AD,<£15k,725,Active,Spouse
CUST00538,53,Male,Glasgow,LS66 9RS,<£15k,700,Active,Spouse
CUST00539,43,Male,Belfast,LS58 6MO,<£15k,677,Active,Spouse
CUST00540,41,Male,Belfast,CF20 6AP,>£60k,795,Active,Spouse
CUST00541,55,Female,Manchester,G54 2DX,£40–60k,679,Active,Spouse
CUST00542,43,Male,Birmingham,L40 6OZ,£15–25k,726,Active,Spouse
CUST00543,27,Female,Leeds,CF62 6PD,£25–40k,708,Active,Spouse
CUST00544,54,Male,Edinburgh,EH41 2JB,£15–25k,730,Active,Spouse
CUST00545,33,Male,Manchester,SW44 2VZ,£15–25k,662,Active,Spouse
CUST00546,18,Female,Birmingham,LS67 3RF,<£15k,744,Active,Spouse
CUST00547,76,Male,Liverpool,CF55 8HZ,£25–40k,644,Active,Spouse
CUST00548,61,Female,Bristol,B24 7MA,£15–25k,817,Active,Spouse
CUST00549,38,Male,Belfast,LS58 7MA,£25–40k,693,Active,Spouse
CUST00550,48,Female,Leeds,LS36 2SD,>£60k,728,Active,Spouse
CUST00551,49,Male,Cardiff,B47 6GO,£40–60k,676,Active,Spouse
CUST00552,54,Female,Manchester,G86 8QU,<£15k,677,Active,Spouse
CUST00553,50,Male,Liverpool,BT50 7SD,>£60k,698,Active,Spouse
CUST00554,18,Male,Liverpool,L59 3VW,£15–25k,775,Active,Spouse
CUST00555,36,Female,Glasgow,BT76 2VE,£25–40k,782,Active,Spouse
CUST00556,60,Female,Liverpool,M31 5DF,£25–40k,713,Active,Spouse
CUST00557,52,Female,Liverpool,B66 7NT,>£60k,738,Active,Spouse
CUST00558,42,Female,Birmingham,BT50 7FP,£25–40k,690,Active,Spouse
CUST00559,53,Female,Cardiff,B72 3PJ,>£60k,523,Active,Spouse
CUST00560,44,Female,Birmingham,B41 8TB,£40–60k,676,Active,Spouse
CUST00561,33,Male,Liverpool,SW63 3GM,£15–25k,724,Active,Spouse
CUST00562,35,Male,Cardiff,CF84 8NV,>£60k,751,Active,Spouse
CUST00563,59,Male,Edinburgh,BS91 8PF,<£15k,730,Active,Spouse
CUST00564,55,Female,Manchester,BT4 4JB,<£15k,730,Active,Spouse
CUST00565,57,Female,Glasgow,LS69 5FY,£40–60k,745,Active,Spouse
CUST00566,50,Male,Edinburgh,BT96 8RQ,£25–40k,764,Active,Spouse
CUST00567,42,Male,Manchester,BT15 5YR,<£15k,655,Active,Spouse
CUST00568,33,Female,Liverpool,CF97 1YX,>£60k,681,Active,Spouse
CUST00569,18,Male,Edinburgh,CF28 7DX,£25–40k,712,Active,Spouse
CUST00570,54,Male,Leeds,G5 8IL,<£15k,756,Active,Spouse
CUST00571,20,Male,Manchester,EH16 4GZ,£15–25k,654,Active,Spouse
CUST00572,57,Male,Belfast,L91 7FT,£25–40k,688,Active,Spouse
CUST00573,54,Female,Birmingham,LS27 1SL,£25–40k,625,Active,Spouse
CUST00574,65,Male,Cardiff,G77 9FK,>£60k,621,Active,Spouse
CUST00575,18,Female,Glasgow,G74 5QV,£25–40k,711,Active,Spouse
CUST00576,48,Male,Manchester,B97 7BI,£40–60k,670,Active,Spouse
CUST00577,52,Female,Birmingham,B32 3WK,£25–40k,730,Active,Spouse
CUST00578,50,Male,Leeds,BS63 3SU,£25–40k,669,Active,Spouse
CUST00579,34,Female,Glasgow,BS49 8CU,<£15k,675,Active,Spouse
CUST00580,32,Male,Manchester,BS66 5WL,£25–40k,767,Active,Spouse
CUST00581,40,Female,Edinburgh,EH42 1YX,<£15k,709,Active,Spouse
CUST00582,57,Male,Manchester,EH82 6CZ,<£15k,647,Active,Spouse
CUST00583,24,Female,Cardiff,BS28 7GP,£15–25k,650,Active,Spouse
CUST00584,48,Male,Glasgow,L37 6RS,>£60k,711,Active,Spouse
CUST00585,50,Male,Birmingham,BT63 6VY,£40–60k,693,Active,Spouse
CUST00586,18,Female,London,SW13 8AD,£40–60k,691,Active,Spouse
CUST00587,59,Female,Birmingham,EH59 1NG,£40–60k,774,Active,Spouse
CUST00588,46,Male,Birmingham,G21 5CU,<£15k,711,Active,Spouse
CUST00589,54,Male,Liverpool,G11 6VU,£15–25k,772,Active,Spouse
CUST00590,45,Male,Birmingham,SW51 5XW,£25–40k,736,Active,Spouse
CUST00591,36,Male,Leeds,BS84 2WD,<£15k,626,Active,Spouse
CUST00592,38,Female,London,LS62 2ES,>£60k,787,Active,Spouse
CUST00593,54,Male,Leeds,CF88 8AA,>£60k,631,Active,Spouse
CUST00594,55,Female,Liverpool,M55 3PC,£15–25k,635,Active,Spouse
CUST00595,50,Female,Leeds,BS12 2DK,£15–25k,645,Active,Spouse
CUST00596,27,Female,Liverpool,G18 7YY,<£15k,798,Active,Spouse
CUST00597,40,Male,Birmingham,B9 9SA,<£15k,736,Active,Spouse
CUST00598,45,Male,Belfast,B57 6XG,£40–60k,639,Active,Spouse
CUST00599,41,Female,Birmingham,BS79 8GC,£25–40k,640,Active,Spouse
CUST00600,81,Male,Manchester,B97 2SX,£25–40k,747,Active,Spouse
CUST00601,45,Female,Bristol,L55 6ZE,£15–25k,732,Active,Spouse
CUST00602,55,Female,Leeds,G83 2HR,>£60k,743,Active,Spouse
CUST00603,55,Male,Belfast,BT93 5YW,£15–25k,735,Active,Spouse
CUST00604,46,Male,London,G27 9TQ,£15–25k,792,Active,Spouse
CUST00605,47,Female,Leeds,BS38 1ZZ,<£15k,703,Active,Spouse
CUST00606,47,Female,Leeds,EH50 2HP,£25–40k,714,Active,Spouse
CUST00607,20,Male,Belfast,M68 1LK,£15–25k,650,Active,Spouse
CUST00608,43,Female,Birmingham,BS73 7LR,£25–40k,601,Active,Spouse
CUST00609,45,Female,Birmingham,EH99 2AS,<£15k,713,Active,Spouse
CUST00610,26,Male,Manchester,SW34 4BB,<£15k,663,Active,Spouse
CUST00611,64,Female,Bristol,CF37 9YN,<£15k,733,Active,Spouse
CUST00612,52,Male,Bristol,BS11 9RT,£40–60k,768,Active,Spouse
CUST00613,32,Female,Birmingham,G11 5CQ,£15–25k,624,Active,Spouse
CUST00614,59,Female,Leeds,B69 6MS,<£15k,695,Active,Spouse
CUST00615,32,Male,Manchester,G90 7XH,>£60k,825,Active,Spouse
CUST00616,20,Female,London,LS12 7DO,£40–60k,711,Active,Spouse
CUST00617,42,Female,Belfast,BT8 5VX,£25–40k,678,Active,Spouse
CUST00618,18,Male,Birmingham,M2 3WA,<£15k,792,Active,Spouse
CUST00619,23,Male,Birmingham,EH45 9QZ,£40–60k,684,Active,Spouse
CUST00620,38,Female,Glasgow,B48 3XY,<£15k,735,Active,Spouse
CUST00621,21,Male,Glasgow,M99 1KZ,£25–40k,727,Active,Spouse
CUST00622,47,Female,Bristol,G68 2IW,<£15k,660,Active,Spouse
CUST00623,51,Female,Belfast,M64 8QL,<£15k,701,Active,Spouse
CUST00624,72,Male,London,EH73 3LF,£25–40k,688,Active,Spouse
CUST00625,30,Female,Glasgow,M74 2HX,£40–60k,728,Active,Spouse
CUST00626,40,Male,Cardiff,SW6 1HB,£15–25k,699,Active,Spouse
CUST00627,26,Male,Edinburgh,L50 3FB,£40–60k,736,Active,Spouse
CUST00628,37,Male,Cardiff,BS29 6HN,<£15k,715,Active,Spouse
CUST00629,76,Male,Liverpool,G10 6DQ,£15–25k,685,Active,Spouse
CUST00630,56,Other,London,B29 9BM,<£15k,689,Active,Spouse
CUST00631,35,Male,Manchester,EH37 5KC,£40–60k,779,Active,Spouse
CUST00632,18,Female,Cardiff,EH2 6GJ,£15–25k,760,Active,Spouse
CUST00633,18,Female,Belfast,G95 4OL,£15–25k,753,Active,Spouse
CUST00634,45,Male,Belfast,EH99 4XR,<£15k,642,Active,Spouse
CUST00635,38,Female,Leeds,B1 7AH,£25–40k,741,Active,Spouse
CUST00636,74,Female,Cardiff,L82 1KA,£40–60k,606,Active,Spouse
CUST00637,31,Female,Bristol,G14 4QH,>£60k,620,Active,Spouse
CUST00638,42,Female,Bristol,EH8 3WI,£25–40k,755,Active,Spouse
CUST00639,23,Female,Manchester,SW30 9NW,<£15k,699,Active,Spouse
CUST00640,58,Male,Liverpool,EH96 2SD,<£15k,674,Active,Spouse
CUST00641,18,Female,Cardiff,B82 7CS,£40–60k,711,Active,Spouse
CUST00642,63,Female,Belfast,SW56 3HJ,£40–60k,635,Active,Spouse
CUST00643,18,Male,Glasgow,L51 6KO,<£15k,719,Active,Spouse
CUST00644,50,Male,Glasgow,LS10 4EY,£25–40k,670,Active,Spouse
CUST00645,34,Female,Belfast,M20 2FO,£15–25k,702,Active,Spouse
CUST00646,28,Male,Edinburgh,L53 2RL,<£15k,634,Active,Spouse
CUST00647,55,Female,Leeds,EH40 8ID,£40–60k,631,Active,Spouse
CUST00648,19,Male,Manchester,B88 5WW,£40–60k,659,Active,Spouse
CUST00649,38,Male,Belfast,SW28 6EC,>£60k,727,Active,Spouse
CUST00650,36,Female,Leeds,L51 9BV,£40–60k,785,Active,Spouse
CUST00651,46,Female,Glasgow,G23 1MO,<£15k,651,Active,Spouse
CUST00652,51,Female,Cardiff,CF32 2OD,<£15k,784,Active,Spouse
CUST00653,54,Male,Birmingham,M2 1YH,£40–60k,609,Active,Spouse
CUST00654,39,Female,Birmingham,LS52 6VU,£25–40k,715,Active,Spouse
CUST00655,54,Female,Manchester,BT76 5CA,£40–60k,689,Active,Spouse
CUST00656,40,Female,Manchester,LS83 8ZE,£40–60k,807,Active,Spouse
CUST00657,54,Male,Manchester,L16 1OB,£40–60k,725,Active,Spouse
CUST00658,36,Male,Birmingham,BT56 7PA,>£60k,633,Active,Spouse
CUST00659,51,Female,Bristol,BS23 6GF,£25–40k,746,Active,Spouse
CUST00660,44,Male,Glasgow,G58 3BT,<£15k,740,Active,Spouse
CUST00661,55,Male,Belfast,BT32 5PN,<£15k,750,Active,Spouse
CUST00662,22,Female,Cardiff,EH8 2IM,£40–60k,678,Active,Spouse
CUST00663,52,Male,Birmingham,BS26 9HU,£25–40k,702,Active,Spouse
CUST00664,55,Male,Cardiff,SW49 6PR,£40–60k,725,Active,Spouse
CUST00665,18,Male,Edinburgh,L73 9KM,>£60k,765,Active,Spouse
CUST00666,37,Male,Glasgow,B4 6TH,>£60k,648,Active,Spouse
CUST00667,60,Male,London,G8 8QL,£25–40k,737,Active,Spouse
CUST00668,63,Female,Belfast,LS21 2HV,<£15k,715,Active,Spouse
CUST00669,39,Female,Leeds,G69 1YH,£15–25k,708,Active,Spouse
CUST00670,29,Female,Belfast,BS46 3FH,£15–25k,618,Active,Spouse
CUST00671,35,Male,Belfast,L95 6SA,£40–60k,792,Active,Spouse
CUST00672,36,Female,Liverpool,BT73 3SG,£15–25k,597,Active,Spouse
CUST00673,42,Female,Edinburgh,CF40 3PB,£25–40k,667,Active,Spouse
CUST00674,61,Male,Manchester,SW30 4AQ,£25–40k,786,Active,Spouse
CUST00675,38,Male,Edinburgh,SW43 4ZE,£15–25k,715,Active,Spouse
CUST00676,50,Male,Liverpool,B42 1AE,£25–40k,697,Active,Spouse
CUST00677,41,Female,Belfast,B15 9LC,£40–60k,644,Active,Spouse
CUST00678,18,Male,Liverpool,BS76 2KJ,£15–25k,644,Active,Spouse
CUST00679,43,Male,Liverpool,B21 7ZU,£15–25k,613,Active,Spouse
CUST00680,48,Female,Edinburgh,L23 9WT,<£15k,704,Active,Spouse
CUST00681,36,Female,Liverpool,LS86 3MJ,£25–40k,683,Active,Spouse
CUST00682,25,Male,Glasgow,B23 1WS,>£60k,749,Active,Spouse
CUST00683,57,Female,Bristol,BT5 3TK,£25–40k,631,Active,Spouse
CUST00684,28,Female,Belfast,LS82 2PE,>£60k,644,Active,Spouse
CUST00685,53,Male,Liverpool,M31 6KF,£25–40k,720,Active,Spouse
CUST00686,60,Male,Manchester,L58 1IG,<£15k,770,Active,Spouse
CUST00687,22,Male,Leeds,M45 5ZD,>£60k,730,Active,Spouse
CUST00688,61,Male,London,SW50 8XN,£40–60k,679,Active,Spouse
CUST00689,44,Male,Birmingham,BS64 7LR,£40–60k,689,Active,Spouse
CUST00690,43,Male,Bristol,M62 4FO,£25–40k,749,Active,Spouse
CUST00691,71,Female,Manchester,SW38 1KI,£15–25k,782,Active,Spouse
CUST00692,37,Male,Manchester,M44 3MF,>£60k,715,Active,Spouse
CUST00693,33,Male,Manchester,CF12 6TT,£15–25k,658,Active,Spouse
CUST00694,43,Female,Edinburgh,SW56 3TN,£25–40k,657,Active,Spouse
CUST00695,36,Female,Birmingham,SW13 6GG,£40–60k,714,Active,Spouse
CUST00696,52,Female,Bristol,CF93 9IV,£25–40k,728,Active,Spouse
CUST00697,52,Female,Glasgow,G31 2BM,£40–60k,625,Active,Spouse
CUST00698,33,Male,Belfast,CF63 3BL,>£60k,702,Active,Spouse
CUST00699,61,Male,London,BS12 5VU,£15–25k,841,Active,Spouse
